Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
771108933,Blue,400,1,139,17-09-2023,Week-38,Q3,2023,1926.0,879.0,4385,71,0.4560,Swipe ,Food,964.70,0
771163533,Blue,425,0,84,17-09-2023,Week-38,Q3,2023,1438.3,635.0,4617,79,0.4410,Swipe ,Fuel,507.87,0
771169458,Blue,125,1,79,17-09-2023,Week-38,Q3,2023,28020.0,1470.0,1723,36,0.0520,Swipe ,Entertainment,310.14,0
771180033,Blue,245,0,104,17-09-2023,Week-38,Q3,2023,3502.0,1851.0,1814,31,0.5290,Swipe ,Bills,417.22,0
771183933,Blue,200,0,62,17-09-2023,Week-38,Q3,2023,16040.0,1220.0,1923,49,0.0760,Swipe ,Entertainment,153.84,0
771190083,Blue,435,0,48,17-09-2023,Week-38,Q3,2023,2410.0,1705.0,2505,69,0.7070,Swipe ,Entertainment,651.30,0
771196083,Blue,455,0,60,17-09-2023,Week-38,Q3,2023,18178.0,0.0,1837,37,0.0000,Swipe ,Entertainment,220.44,0
771197433,Blue,320,0,67,17-09-2023,Week-38,Q3,2023,4658.0,588.0,1351,30,0.1260,Swipe ,Grocery,94.57,0
771201408,Blue,200,0,122,17-09-2023,Week-38,Q3,2023,2684.0,2126.0,5299,75,0.7920,Swipe ,Grocery,317.94,0
771204108,Blue,360,1,123,17-09-2023,Week-38,Q3,2023,1954.0,1179.0,3896,67,0.6030,Chip ,Food,467.52,0
771212508,Blue,350,1,141,17-09-2023,Week-38,Q3,2023,6131.0,1270.0,2825,93,0.2070,Swipe ,Grocery,706.25,0
771214083,Blue,125,1,114,17-09-2023,Week-38,Q3,2023,1870.0,0.0,4891,65,0.0000,Swipe ,Grocery,293.46,0
771215583,Blue,420,1,111,17-09-2023,Week-38,Q3,2023,24534.0,1475.0,3505,60,0.0600,Swipe ,Fuel,385.55,0
771217758,Platinum,465,0,118,17-09-2023,Week-38,Q3,2023,4182.0,2028.0,16920,114,0.4850,Chip ,Entertainment,4060.80,0
771219033,Blue,370,1,81,17-09-2023,Week-38,Q3,2023,17506.0,1979.0,4199,73,0.1130,Swipe ,Bills,629.85,0
771220758,Blue,415,0,161,17-09-2023,Week-38,Q3,2023,2896.0,2100.0,4614,83,0.7250,Swipe ,Food,1061.22,0
771222558,Blue,480,0,78,17-09-2023,Week-38,Q3,2023,2900.0,2018.0,4467,79,0.6960,Swipe ,Grocery,536.04,0
771224358,Blue,335,0,83,17-09-2023,Week-38,Q3,2023,2028.0,0.0,4030,78,0.0000,Swipe ,Bills,1088.10,0
771228183,Blue,405,0,92,17-09-2023,Week-38,Q3,2023,4704.0,0.0,3294,87,0.0000,Swipe ,Grocery,395.28,0
771230508,Blue,125,1,119,17-09-2023,Week-38,Q3,2023,2423.0,429.0,4717,80,0.1770,Swipe ,Entertainment,896.23,0
771232533,Blue,490,0,103,17-09-2023,Week-38,Q3,2023,2267.0,1283.0,4249,81,0.5660,Swipe ,Grocery,1189.72,0
771234558,Blue,225,1,123,17-09-2023,Week-38,Q3,2023,7478.0,0.0,2213,62,0.0000,Swipe ,Entertainment,243.43,0
771237933,Blue,125,0,73,17-09-2023,Week-38,Q3,2023,20620.0,1085.0,1477,23,0.0530,Swipe ,Entertainment,280.63,0
771244383,Blue,250,1,78,17-09-2023,Week-38,Q3,2023,8506.0,0.0,14289,113,0.0000,Swipe ,Bills,1286.01,0
771246708,Blue,290,1,94,17-09-2023,Week-38,Q3,2023,31954.0,2297.0,4371,82,0.0720,Swipe ,Fuel,1005.33,0
771284658,Blue,175,0,102,17-09-2023,Week-38,Q3,2023,1850.0,896.0,2613,41,0.4840,Chip ,Entertainment,313.56,0
771288258,Blue,435,0,150,17-09-2023,Week-38,Q3,2023,2545.0,1894.0,4660,68,0.7440,Chip ,Fuel,885.40,0
771292233,Blue,100,1,70,17-09-2023,Week-38,Q3,2023,3918.0,813.0,15867,103,0.2080,Swipe ,Grocery,3649.41,0
771304383,Blue,400,1,106,17-09-2023,Week-38,Q3,2023,4174.0,2507.0,7905,86,0.6010,Swipe ,Grocery,1264.80,0
771330558,Blue,360,1,77,17-09-2023,Week-38,Q3,2023,10462.0,1824.0,1267,31,0.1740,Swipe ,Bills,215.39,0
771332283,Blue,425,1,88,17-09-2023,Week-38,Q3,2023,4601.0,2517.0,5056,80,0.5470,Swipe ,Travel,353.92,0
771335358,Blue,250,1,111,17-09-2023,Week-38,Q3,2023,8120.0,2098.0,3161,54,0.2580,Swipe ,Fuel,442.54,0
771336783,Blue,245,0,98,17-09-2023,Week-38,Q3,2023,1759.0,1345.0,4351,81,0.7650,Swipe ,Grocery,913.71,0
771338658,Blue,320,0,108,17-09-2023,Week-38,Q3,2023,11670.0,915.0,4277,89,0.0780,Online ,Fuel,769.86,0
771342183,Blue,150,0,70,17-09-2023,Week-38,Q3,2023,1625.0,0.0,2314,43,0.0000,Swipe ,Bills,231.40,0
771349458,Blue,300,0,76,17-09-2023,Week-38,Q3,2023,5657.0,1792.0,1914,46,0.3170,Swipe ,Entertainment,306.24,0
771354633,Blue,200,1,97,17-09-2023,Week-38,Q3,2023,1854.0,1480.0,3292,73,0.7980,Chip ,Travel,559.64,0
771356508,Blue,335,1,118,17-09-2023,Week-38,Q3,2023,2665.0,1936.0,4500,71,0.7260,Swipe ,Food,1215.00,0
771359958,Gold,150,1,80,17-09-2023,Week-38,Q3,2023,34516.0,2517.0,1689,42,0.0730,Online ,Entertainment,304.02,0
771400608,Blue,150,0,82,17-09-2023,Week-38,Q3,2023,8204.0,1375.0,4727,76,0.1680,Swipe ,Food,519.97,0
771403008,Blue,245,0,85,17-09-2023,Week-38,Q3,2023,7215.0,0.0,4409,75,0.0000,Chip ,Entertainment,1102.25,0
771408483,Blue,385,1,81,17-09-2023,Week-38,Q3,2023,4100.0,1956.0,3584,61,0.4770,Swipe ,Travel,286.72,0
771411408,Blue,475,0,84,17-09-2023,Week-38,Q3,2023,2673.0,0.0,4929,54,0.0000,Swipe ,Bills,788.64,0
771420708,Blue,420,0,86,17-09-2023,Week-38,Q3,2023,1446.0,621.0,4860,68,0.4290,Swipe ,Bills,1312.20,0
771422883,Blue,375,1,116,17-09-2023,Week-38,Q3,2023,1759.0,186.0,2705,35,0.1060,Swipe ,Grocery,568.05,0
771424908,Blue,250,0,166,17-09-2023,Week-38,Q3,2023,11252.0,1129.0,1766,31,0.1000,Swipe ,Grocery,264.90,0
771429408,Blue,390,1,71,17-09-2023,Week-38,Q3,2023,1618.0,668.0,1515,31,0.4130,Swipe ,Entertainment,151.50,0
771431133,Blue,300,1,119,17-09-2023,Week-38,Q3,2023,1438.3,0.0,3778,69,0.0000,Chip ,Entertainment,302.24,0
771433608,Blue,190,1,103,17-09-2023,Week-38,Q3,2023,11742.0,0.0,4053,70,0.0000,Swipe ,Entertainment,607.95,0
771441558,Blue,460,0,72,17-09-2023,Week-38,Q3,2023,2608.0,1589.0,2073,47,0.6090,Swipe ,Entertainment,538.98,0
771450708,Blue,275,0,110,17-09-2023,Week-38,Q3,2023,4669.0,1913.0,4363,73,0.4100,Chip ,Fuel,1265.27,0
771453033,Blue,440,0,72,17-09-2023,Week-38,Q3,2023,17343.0,1280.0,3170,57,0.0740,Swipe ,Grocery,507.20,0
771455508,Blue,430,1,91,17-09-2023,Week-38,Q3,2023,1438.3,0.0,4104,83,0.0000,Swipe ,Bills,246.24,0
771460158,Blue,195,1,80,17-09-2023,Week-38,Q3,2023,4098.0,1776.0,3939,84,0.4330,Swipe ,Grocery,433.29,0
771464808,Blue,270,1,112,17-09-2023,Week-38,Q3,2023,2317.0,1301.0,4161,71,0.5620,Chip ,Entertainment,582.54,0
771469758,Blue,195,1,82,17-09-2023,Week-38,Q3,2023,34516.0,0.0,4131,66,0.0000,Swipe ,Fuel,784.89,0
771471708,Blue,200,1,43,17-09-2023,Week-38,Q3,2023,3080.0,1776.0,5097,77,0.5770,Swipe ,Food,1478.13,0
771474108,Blue,200,1,91,17-09-2023,Week-38,Q3,2023,1794.0,1019.0,4455,63,0.5680,Chip ,Fuel,579.15,0
771484908,Silver,380,1,71,17-09-2023,Week-38,Q3,2023,34516.0,1984.0,14969,96,0.0570,Swipe ,Bills,2844.11,0
771486933,Blue,125,1,91,17-09-2023,Week-38,Q3,2023,2563.0,2242.0,3942,84,0.8750,Chip ,Fuel,867.24,0
771488583,Blue,125,1,119,17-09-2023,Week-38,Q3,2023,3569.0,0.0,4186,72,0.0000,Chip ,Entertainment,711.62,0
771490833,Blue,340,1,86,17-09-2023,Week-38,Q3,2023,4745.0,1227.0,1140,40,0.2590,Swipe ,Travel,319.20,0
771492408,Blue,250,1,119,17-09-2023,Week-38,Q3,2023,2421.0,1747.0,1346,30,0.7220,Swipe ,Entertainment,323.04,0
771497283,Blue,440,1,81,17-09-2023,Week-38,Q3,2023,2917.0,1310.0,4736,79,0.4490,Swipe ,Food,1373.44,0
771499233,Blue,195,0,102,17-09-2023,Week-38,Q3,2023,5387.0,1133.0,4374,76,0.2100,Swipe ,Food,1006.02,0
771500358,Blue,200,0,74,17-09-2023,Week-38,Q3,2023,4332.0,1313.0,4093,84,0.3030,Chip ,Entertainment,1023.25,0
771502383,Blue,250,1,111,17-09-2023,Week-38,Q3,2023,2474.0,1539.0,4884,80,0.6220,Chip ,Entertainment,634.92,0
771503958,Blue,390,0,77,17-09-2023,Week-38,Q3,2023,2993.0,1265.0,4089,72,0.4230,Swipe ,Grocery,613.35,0
771507258,Blue,470,1,153,17-09-2023,Week-38,Q3,2023,3860.0,1175.0,14474,118,0.3040,Swipe ,Bills,3618.50,0
771516333,Blue,485,1,69,17-09-2023,Week-38,Q3,2023,4663.0,0.0,3831,81,0.0000,Chip ,Food,344.79,0
771518658,Blue,245,1,84,17-09-2023,Week-38,Q3,2023,1871.0,1339.0,4553,90,0.7160,Online ,Entertainment,364.24,0
771527508,Blue,465,0,75,17-09-2023,Week-38,Q3,2023,10886.0,1145.0,3488,66,0.1050,Swipe ,Bills,941.76,0
771529608,Blue,380,1,101,17-09-2023,Week-38,Q3,2023,10747.0,1027.0,4538,63,0.0960,Swipe ,Entertainment,726.08,0
771531708,Blue,365,1,97,17-09-2023,Week-38,Q3,2023,7565.0,887.0,4683,87,0.1170,Swipe ,Grocery,702.45,0
771534408,Blue,190,1,71,17-09-2023,Week-38,Q3,2023,2783.0,2379.0,3897,74,0.8550,Swipe ,Grocery,1091.16,0
771544533,Blue,125,1,73,17-09-2023,Week-38,Q3,2023,3578.0,0.0,1015,36,0.0000,Swipe ,Food,213.15,0
771546708,Blue,225,0,101,17-09-2023,Week-38,Q3,2023,1438.3,0.0,5013,81,0.0000,Swipe ,Food,300.78,0
771556308,Blue,465,0,141,17-09-2023,Week-38,Q3,2023,3517.0,1195.0,2255,48,0.3400,Online ,Food,518.65,0
771559158,Blue,245,0,169,17-09-2023,Week-38,Q3,2023,2375.0,1163.0,4769,80,0.4900,Chip ,Fuel,1192.25,0
771561183,Blue,250,0,102,17-09-2023,Week-38,Q3,2023,13753.0,2517.0,7464,66,0.1830,Chip ,Travel,746.40,0
771566208,Blue,125,1,119,17-09-2023,Week-38,Q3,2023,8795.0,1318.0,4681,74,0.1500,Chip ,Fuel,1029.82,0
771575058,Blue,150,0,79,17-09-2023,Week-38,Q3,2023,2009.0,1795.0,3172,55,0.8930,Swipe ,Bills,856.44,0
771584658,Silver,150,1,165,17-09-2023,Week-38,Q3,2023,33874.0,1473.0,13753,98,0.0430,Swipe ,Bills,1925.42,0
771592458,Blue,360,1,74,17-09-2023,Week-38,Q3,2023,1708.0,1059.0,4880,79,0.6200,Swipe ,Fuel,927.20,0
771594783,Blue,425,1,54,17-09-2023,Week-38,Q3,2023,1438.3,0.0,2264,37,0.0000,Swipe ,Bills,498.08,0
771599283,Blue,405,1,116,17-09-2023,Week-38,Q3,2023,2492.0,1668.0,1606,32,0.6690,Swipe ,Fuel,144.54,0
771602883,Blue,490,1,111,17-09-2023,Week-38,Q3,2023,4147.0,1719.0,1776,44,0.4150,Swipe ,Food,444.00,0
771617883,Blue,345,0,115,17-09-2023,Week-38,Q3,2023,2205.0,1313.0,4904,82,0.5950,Swipe ,Food,1029.84,0
771626283,Platinum,195,1,139,17-09-2023,Week-38,Q3,2023,34516.0,1996.0,15033,114,0.0580,Swipe ,Entertainment,1803.96,0
771630783,Blue,360,0,105,17-09-2023,Week-38,Q3,2023,1821.0,935.0,4786,87,0.5130,Swipe ,Food,430.74,0
771638733,Blue,400,1,86,17-09-2023,Week-38,Q3,2023,4354.0,0.0,2750,59,0.0000,Swipe ,Grocery,550.00,0
771649083,Blue,350,1,87,17-09-2023,Week-38,Q3,2023,10257.0,1021.0,1508,30,0.1000,Swipe ,Fuel,422.24,0
771653583,Blue,95,1,105,17-09-2023,Week-38,Q3,2023,4188.0,1147.0,1276,25,0.2740,Swipe ,Entertainment,114.84,0
771666783,Blue,220,0,133,17-09-2023,Week-38,Q3,2023,5302.0,1136.0,4883,68,0.2140,Swipe ,Food,634.79,0
771669183,Blue,400,0,85,17-09-2023,Week-38,Q3,2023,4854.0,1212.0,3651,70,0.2500,Swipe ,Grocery,803.22,0
771674958,Blue,220,1,75,17-09-2023,Week-38,Q3,2023,11529.0,1823.0,8135,97,0.1580,Swipe ,Bills,2359.15,0
771682533,Blue,350,0,96,17-09-2023,Week-38,Q3,2023,5702.0,0.0,3928,75,0.0000,Swipe ,Entertainment,235.68,0
771688983,Blue,95,1,98,17-09-2023,Week-38,Q3,2023,2252.0,1811.0,4201,68,0.8040,Online ,Grocery,378.09,0
771693933,Blue,410,0,163,17-09-2023,Week-38,Q3,2023,2802.0,1977.0,1757,33,0.7060,Swipe ,Bills,193.27,0
771698658,Blue,410,1,58,17-09-2023,Week-38,Q3,2023,11376.0,2006.0,1302,27,0.1760,Swipe ,Bills,104.16,0
771706308,Silver,420,0,54,17-09-2023,Week-38,Q3,2023,14310.0,694.0,1254,34,0.0480,Swipe ,Bills,175.56,0
771719283,Blue,280,0,92,17-09-2023,Week-38,Q3,2023,8587.0,1324.0,8854,92,0.1540,Swipe ,Bills,619.78,0
771723408,Blue,285,0,115,17-09-2023,Week-38,Q3,2023,1690.0,0.0,2645,60,0.0000,Chip ,Bills,185.15,0
771725808,Blue,245,0,72,17-09-2023,Week-38,Q3,2023,28700.0,769.0,3395,71,0.0270,Online ,Grocery,950.60,0
771730758,Blue,200,1,161,17-09-2023,Week-38,Q3,2023,5448.0,0.0,4443,75,0.0000,Swipe ,Food,577.59,0
771733608,Blue,380,1,79,17-09-2023,Week-38,Q3,2023,1438.3,0.0,2276,40,0.0000,Chip ,Fuel,409.68,0
771735933,Blue,125,1,119,17-09-2023,Week-38,Q3,2023,10761.0,1722.0,4731,82,0.1600,Swipe ,Fuel,1371.99,0
771742533,Blue,280,0,71,17-09-2023,Week-38,Q3,2023,13068.0,1718.0,937,28,0.1310,Swipe ,Bills,224.88,0
771749733,Silver,440,0,74,17-09-2023,Week-38,Q3,2023,17706.0,1081.0,3680,81,0.0610,Swipe ,Bills,1067.20,0
771752508,Blue,250,1,84,24-09-2023,Week-39,Q3,2023,4660.0,1844.0,8571,84,0.3960,Swipe ,Entertainment,1542.78,0
771756333,Blue,200,0,119,24-09-2023,Week-39,Q3,2023,2263.0,1794.0,2154,37,0.7930,Swipe ,Bills,193.86,0
771769383,Silver,200,1,137,24-09-2023,Week-39,Q3,2023,2940.0,0.0,14792,120,0.0000,Chip ,Food,3550.08,0
771772083,Blue,475,0,153,24-09-2023,Week-39,Q3,2023,13197.0,0.0,8424,84,0.0000,Swipe ,Food,2106.00,0
771776808,Blue,245,1,107,24-09-2023,Week-39,Q3,2023,1527.0,0.0,1877,38,0.0000,Swipe ,Entertainment,244.01,0
771783333,Blue,465,1,73,24-09-2023,Week-39,Q3,2023,2173.0,0.0,2379,57,0.0000,Swipe ,Entertainment,214.11,0
771790083,Silver,200,1,99,24-09-2023,Week-39,Q3,2023,10466.0,2080.0,4116,64,0.1990,Chip ,Bills,246.96,0
771795933,Blue,110,1,97,24-09-2023,Week-39,Q3,2023,34516.0,2517.0,2376,55,0.0730,Chip ,Bills,498.96,0
771799008,Blue,250,0,88,24-09-2023,Week-39,Q3,2023,3359.0,1405.0,4871,79,0.4180,Swipe ,Entertainment,633.23,0
771809733,Blue,425,1,83,24-09-2023,Week-39,Q3,2023,3353.0,0.0,960,18,0.0000,Online ,Bills,192.00,0
771816408,Blue,340,1,54,24-09-2023,Week-39,Q3,2023,9671.0,704.0,2955,66,0.0730,Swipe ,Bills,443.25,0
771819258,Blue,225,1,101,24-09-2023,Week-39,Q3,2023,3614.0,0.0,4561,82,0.0000,Chip ,Entertainment,1231.47,0
771823308,Blue,250,1,161,24-09-2023,Week-39,Q3,2023,1475.0,986.0,1896,33,0.6680,Swipe ,Fuel,227.52,0
771829758,Blue,395,1,102,24-09-2023,Week-39,Q3,2023,21434.0,1345.0,2143,46,0.0630,Swipe ,Fuel,128.58,0
771833433,Blue,225,0,78,24-09-2023,Week-39,Q3,2023,29893.0,0.0,2063,48,0.0000,Swipe ,Bills,309.45,0
771844458,Blue,300,0,102,24-09-2023,Week-39,Q3,2023,20420.0,1657.0,1804,41,0.0810,Swipe ,Entertainment,523.16,0
771852483,Blue,500,0,116,24-09-2023,Week-39,Q3,2023,4930.0,0.0,3343,77,0.0000,Swipe ,Bills,300.87,0
771854808,Blue,110,0,116,24-09-2023,Week-39,Q3,2023,2731.0,1868.0,3915,66,0.6840,Chip ,Fuel,234.90,0
771862308,Blue,175,0,85,24-09-2023,Week-39,Q3,2023,5856.0,2007.0,4916,87,0.3430,Swipe ,Bills,393.28,0
771865908,Blue,100,1,110,24-09-2023,Week-39,Q3,2023,11750.0,487.0,2532,48,0.0410,Swipe ,Grocery,329.16,0
771869508,Blue,380,1,74,24-09-2023,Week-39,Q3,2023,1612.0,831.0,4924,81,0.5160,Swipe ,Food,886.32,0
771872733,Blue,270,1,158,24-09-2023,Week-39,Q3,2023,3809.0,1521.0,4666,69,0.3990,Swipe ,Entertainment,559.92,0
771881283,Blue,150,1,48,24-09-2023,Week-39,Q3,2023,18570.0,1892.0,4036,78,0.1020,Chip ,Food,968.64,0
771886233,Silver,340,0,90,24-09-2023,Week-39,Q3,2023,25270.0,1090.0,1941,51,0.0430,Swipe ,Entertainment,174.69,0
771894558,Blue,460,1,120,24-09-2023,Week-39,Q3,2023,9964.0,1559.0,1626,25,0.1560,Swipe ,Fuel,113.82,0
771899433,Blue,360,1,156,24-09-2023,Week-39,Q3,2023,7970.0,2434.0,1263,27,0.3050,Chip ,Entertainment,126.30,0
771903033,Blue,325,1,78,24-09-2023,Week-39,Q3,2023,2999.0,1247.0,2017,40,0.4160,Swipe ,Travel,121.02,0
771907158,Blue,270,0,117,24-09-2023,Week-39,Q3,2023,3731.0,1903.0,4667,88,0.5100,Swipe ,Entertainment,420.03,0
771912408,Blue,285,1,77,24-09-2023,Week-39,Q3,2023,6674.0,1402.0,7468,92,0.2100,Swipe ,Food,1941.68,0
771918033,Blue,450,1,129,24-09-2023,Week-39,Q3,2023,8208.0,1256.0,4824,83,0.1530,Swipe ,Food,578.88,0
771922008,Blue,125,1,59,24-09-2023,Week-39,Q3,2023,5443.0,1889.0,4416,64,0.3470,Swipe ,Bills,264.96,0
771928608,Blue,455,0,158,24-09-2023,Week-39,Q3,2023,2033.0,1832.0,4110,74,0.9010,Swipe ,Food,616.50,0
771935283,Blue,420,1,147,24-09-2023,Week-39,Q3,2023,2977.0,1927.0,5217,88,0.6470,Swipe ,Entertainment,730.38,0
771942333,Blue,150,1,40,24-09-2023,Week-39,Q3,2023,5363.0,1309.0,3855,63,0.2440,Chip ,Fuel,501.15,0
771952683,Blue,450,1,117,24-09-2023,Week-39,Q3,2023,3035.0,0.0,3847,63,0.0000,Chip ,Entertainment,577.05,0
771960708,Blue,175,1,155,24-09-2023,Week-39,Q3,2023,3290.0,2461.0,3591,80,0.7480,Online ,Entertainment,790.02,0
771963708,Blue,220,1,55,24-09-2023,Week-39,Q3,2023,12248.0,0.0,767,25,0.0000,Swipe ,Fuel,214.76,0
771976683,Blue,200,1,165,24-09-2023,Week-39,Q3,2023,5839.0,2130.0,1640,44,0.3650,Swipe ,Entertainment,98.40,0
771982083,Blue,300,1,106,24-09-2023,Week-39,Q3,2023,4552.0,1144.0,14418,104,0.2510,Chip ,Food,4037.04,0
771989733,Blue,110,1,96,24-09-2023,Week-39,Q3,2023,3664.0,1449.0,4413,65,0.3950,Swipe ,Entertainment,1147.38,0
772000533,Blue,470,1,76,24-09-2023,Week-39,Q3,2023,14257.0,1113.0,1809,23,0.0780,Swipe ,Bills,379.89,0
772031733,Blue,300,1,108,24-09-2023,Week-39,Q3,2023,14315.0,690.0,2603,56,0.0480,Swipe ,Entertainment,598.69,0
772036233,Blue,175,1,96,24-09-2023,Week-39,Q3,2023,5711.0,0.0,4320,72,0.0000,Swipe ,Fuel,691.20,0
772047183,Blue,195,0,76,24-09-2023,Week-39,Q3,2023,3104.0,1766.0,1353,24,0.5690,Swipe ,Travel,216.48,0
772051308,Blue,495,1,72,24-09-2023,Week-39,Q3,2023,2553.0,1823.0,3853,69,0.7140,Chip ,Grocery,1001.78,0
772054458,Blue,100,0,172,24-09-2023,Week-39,Q3,2023,2476.0,1944.0,4025,65,0.7850,Chip ,Fuel,845.25,0
772063308,Blue,95,0,117,24-09-2023,Week-39,Q3,2023,13362.0,0.0,4155,79,0.0000,Online ,Grocery,1080.30,0
772069683,Blue,400,0,103,24-09-2023,Week-39,Q3,2023,3868.0,1384.0,4716,79,0.3580,Swipe ,Food,943.20,0
772073508,Blue,335,1,62,24-09-2023,Week-39,Q3,2023,1764.0,0.0,2740,47,0.0000,Chip ,Entertainment,794.60,0
772076208,Blue,365,0,115,24-09-2023,Week-39,Q3,2023,26108.0,1146.0,3677,70,0.0440,Chip ,Entertainment,956.02,0
772082208,Blue,410,1,102,24-09-2023,Week-39,Q3,2023,16199.0,0.0,4254,82,0.0000,Chip ,Food,1148.58,0
772086408,Blue,330,0,145,24-09-2023,Week-39,Q3,2023,6162.0,943.0,1527,35,0.1530,Online ,Bills,259.59,0
772095858,Blue,140,1,119,24-09-2023,Week-39,Q3,2023,13429.0,1246.0,3929,66,0.0930,Swipe ,Grocery,1060.83,0
772098858,Blue,325,1,104,24-09-2023,Week-39,Q3,2023,8230.0,1333.0,7736,84,0.1620,Swipe ,Grocery,464.16,0
772103208,Blue,150,1,85,24-09-2023,Week-39,Q3,2023,13349.0,0.0,3534,78,0.0000,Swipe ,Entertainment,353.40,0
772105608,Blue,375,0,87,24-09-2023,Week-39,Q3,2023,2646.0,872.0,4246,80,0.3300,Swipe ,Grocery,509.52,0
772111083,Blue,480,0,79,24-09-2023,Week-39,Q3,2023,5384.0,1396.0,4338,75,0.2590,Swipe ,Entertainment,390.42,0
772116408,Blue,295,1,48,24-09-2023,Week-39,Q3,2023,2421.0,1029.0,2377,56,0.4250,Swipe ,Bills,356.55,0
772118583,Blue,110,1,59,24-09-2023,Week-39,Q3,2023,2667.0,1590.0,4596,85,0.5960,Swipe ,Bills,689.40,0
772127508,Blue,430,1,89,24-09-2023,Week-39,Q3,2023,1438.3,0.0,2614,49,0.0000,Online ,Grocery,522.80,0
772133808,Blue,485,0,73,24-09-2023,Week-39,Q3,2023,3114.0,1059.0,4342,62,0.3400,Chip ,Travel,1128.92,0
772137183,Blue,150,0,76,24-09-2023,Week-39,Q3,2023,31668.0,810.0,1822,36,0.0260,Swipe ,Grocery,145.76,0
772139433,Blue,355,1,75,24-09-2023,Week-39,Q3,2023,4589.0,1240.0,1637,61,0.2700,Swipe ,Bills,114.59,0
772143333,Blue,150,0,90,24-09-2023,Week-39,Q3,2023,2170.0,1498.0,4569,79,0.6900,Chip ,Entertainment,548.28,0
772145658,Blue,415,0,46,24-09-2023,Week-39,Q3,2023,16043.0,2036.0,1394,28,0.1270,Online ,Entertainment,236.98,0
772148058,Blue,335,0,123,24-09-2023,Week-39,Q3,2023,2210.0,759.0,2755,53,0.3430,Swipe ,Entertainment,440.80,1
772150983,Blue,200,1,76,24-09-2023,Week-39,Q3,2023,2363.0,978.0,2635,40,0.4140,Swipe ,Fuel,395.25,1
772155108,Blue,490,1,116,24-09-2023,Week-39,Q3,2023,1438.3,0.0,1445,38,0.0000,Swipe ,Bills,245.65,1
772162683,Blue,430,0,141,24-09-2023,Week-39,Q3,2023,3116.0,0.0,2768,45,0.0000,Swipe ,Bills,553.60,1
772166058,Blue,300,0,111,24-09-2023,Week-39,Q3,2023,3232.0,1564.0,13142,112,0.4840,Swipe ,Fuel,1971.30,1
772172883,Blue,300,1,103,24-09-2023,Week-39,Q3,2023,6145.0,1349.0,4893,93,0.2200,Chip ,Entertainment,733.95,1
772177308,Blue,150,1,148,24-09-2023,Week-39,Q3,2023,1738.0,0.0,2572,62,0.0000,Swipe ,Bills,540.12,1
772189308,Blue,320,1,110,24-09-2023,Week-39,Q3,2023,2601.0,1888.0,4899,62,0.7260,Chip ,Food,832.83,1
772198983,Blue,325,1,111,24-09-2023,Week-39,Q3,2023,3024.0,1649.0,4463,89,0.5450,Swipe ,Entertainment,267.78,0
772202058,Blue,200,0,42,24-09-2023,Week-39,Q3,2023,2084.0,1647.0,1597,37,0.7900,Swipe ,Fuel,159.70,0
772204758,Blue,125,0,98,24-09-2023,Week-39,Q3,2023,3809.0,1165.0,2306,46,0.3060,Chip ,Fuel,184.48,0
772207683,Blue,225,1,75,24-09-2023,Week-39,Q3,2023,8940.0,1518.0,14459,97,0.1700,Swipe ,Entertainment,3903.93,0
772216833,Blue,95,1,124,24-09-2023,Week-39,Q3,2023,2761.0,1950.0,4510,88,0.7060,Swipe ,Grocery,992.20,0
772220433,Blue,355,0,147,24-09-2023,Week-39,Q3,2023,15468.0,1187.0,4484,81,0.0770,Chip ,Food,538.08,0
772231233,Blue,465,0,118,24-09-2023,Week-39,Q3,2023,2157.0,721.0,4250,85,0.3340,Swipe ,Grocery,510.00,0
772236108,Blue,275,0,88,24-09-2023,Week-39,Q3,2023,8398.0,1892.0,1489,29,0.2250,Swipe ,Bills,387.14,0
772243833,Blue,330,0,119,24-09-2023,Week-39,Q3,2023,3186.0,968.0,4077,75,0.3040,Swipe ,Bills,1060.02,0
772248408,Blue,125,0,117,24-09-2023,Week-39,Q3,2023,2694.0,1833.0,3366,56,0.6800,Chip ,Fuel,403.92,0
772264383,Blue,175,1,75,24-09-2023,Week-39,Q3,2023,13301.0,0.0,1385,50,0.0000,Swipe ,Bills,96.95,0
772268058,Blue,245,1,86,24-09-2023,Week-39,Q3,2023,2722.0,1473.0,3129,69,0.5410,Swipe ,Bills,281.61,0
772271508,Blue,250,1,85,24-09-2023,Week-39,Q3,2023,1706.0,0.0,2320,42,0.0000,Swipe ,Bills,580.00,0
772273983,Blue,125,0,81,24-09-2023,Week-39,Q3,2023,5268.0,2191.0,2138,40,0.4160,Swipe ,Grocery,299.32,0
772277508,Blue,175,0,100,24-09-2023,Week-39,Q3,2023,2209.0,0.0,3292,52,0.0000,Swipe ,Bills,460.88,0
772286658,Blue,125,0,108,24-09-2023,Week-39,Q3,2023,14324.0,2507.0,2083,56,0.1750,Swipe ,Fuel,479.09,0
772288758,Blue,245,1,73,24-09-2023,Week-39,Q3,2023,5349.0,1228.0,1343,30,0.2300,Swipe ,Bills,335.75,0
772292358,Blue,175,0,103,24-09-2023,Week-39,Q3,2023,7970.0,0.0,1284,30,0.0000,Swipe ,Entertainment,269.64,0
